CZ20,PUMA2010,PUMA2010_name,pop_overlap,share_of_CZ20,afactor,CZ20_total_pop,cells,grid_res_m,crs_epsg,method,state_fips,state
45,G05001200,Saline County PUMA,1.1050859689712524,5.190815896880664e-6,5.190815896880664e-6,212892.5376905268,1,100,5070,building_footprint_area,05,AR
49,G05001700,"Jefferson, Grant & Arkansas (Northwest) Counties PUMA",17613.927529849112,0.023045920612126042,0.023045920612126042,764296.9802031347,5518,100,5070,building_footprint_area,05,AR
40,G05001700,"Jefferson, Grant & Arkansas (Northwest) Counties PUMA",66562.46125374525,0.4293750877509816,0.4293750877509816,155021.7121407577,11918,100,5070,building_footprint_area,05,AR
45,G05002000,Southwest Arkansas PUMA,38187.439738662215,0.17937425215990302,0.17937425215990302,212892.5376905268,16059,100,5070,building_footprint_area,05,AR
45,G05001500,"Logan, Polk, Franklin, Sevier, Howard & Scott Counties PUMA",12719.219964927528,0.05974479003776515,0.05974479003776515,212892.5376905268,5316,100,5070,building_footprint_area,05,AR
40,G05001800,Southeast Arkansas PUMA,88449.14512223599,0.5705597228982048,0.5705597228982048,155021.7121407577,28692,100,5070,building_footprint_area,05,AR
44,G05001900,South Central Arkansas PUMA,72187.89892277762,0.9998126957871357,0.9998126957871357,72201.42255339667,21175,100,5070,building_footprint_area,05,AR
49,G05001800,Southeast Arkansas PUMA,1.9024410247802734,2.489138481581653e-6,2.489138481581653e-6,764296.9802031347,1,100,5070,building_footprint_area,05,AR
55,G05002000,Southwest Arkansas PUMA,54409.44321595365,0.22603013261822172,0.22603013261822172,240717.65381766343,14713,100,5070,building_footprint_area,05,AR
48,G05002000,Southwest Arkansas PUMA,6212.259050069377,0.21542980940535267,0.21542980940535267,28836.58054201957,3117,100,5070,building_footprint_area,05,AR
48,G05001900,South Central Arkansas PUMA,22617.14497666899,0.7843213221384605,0.7843213221384605,28836.58054201957,6814,100,5070,building_footprint_area,05,AR
55,G48001100,Ark-Tex COG (East)--Bowie & Cass Counties PUMA,120698.35180542967,0.501410469449221,0.501410469449221,240717.65381766343,31925,100,5070,building_footprint_area,48,TX
243,G22000500,North Delta Regional Planning & Development District 2--Northeast Louisiana PUMA,70669.43331356207,0.24212982158924404,0.24212982158924404,291865.8794266479,23433,100,5070,building_footprint_area,22,LA
44,G22000500,North Delta Regional Planning & Development District 2--Northeast Louisiana PUMA,13.523630619049072,1.8730421286433313e-4,1.8730421286433313e-4,72201.42255339667,3,100,5070,building_footprint_area,22,LA
244,G22000200,Coordinating & Development Corporation 3--Bossier & Webster Parishes PUMA,164452.2907420129,0.3148164347212452,0.3148164347212452,522375.17678398045,28012,100,5070,building_footprint_area,22,LA
244,G22000100,Coordinating & Development Corporation 1--Shreveport City (North) PUMA,116323.46328258642,0.22268183568510197,0.22268183568510197,522375.17678398045,15873,100,5070,building_footprint_area,22,LA
37,G04000600,Mohave & La Paz Counties--Lake Havasu City PUMA,226724.96287853387,0.012057088667810844,0.012057088667810844,18804287.595879428,37027,100,5070,building_footprint_area,04,AZ
364,G49053001,Washington County--St. George City PUMA,176131.71662090765,0.7223155690705293,0.7223155690705293,243843.16794881318,16027,100,5070,building_footprint_area,49,UT
37,G32000404,"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA",92.222727060318,4.904345702547471e-6,4.904345702547471e-6,18804287.595879428,8,100,5070,building_footprint_area,32,NV
34,G04000400,Coconino County--Flagstaff City PUMA,140581.5813106409,0.36990231235094034,0.36990231235094034,380050.5609634195,22613,100,5070,building_footprint_area,04,AZ
32,G04000300,Navajo & Apache Counties PUMA,170638.85685053794,0.6346505361320435,0.6346505361320435,268870.578587261,48852,100,5070,building_footprint_area,04,AZ
538,G49013001,Southeast Utah & Uintah Basin Region PUMA,23991.38528536982,0.9999968235448382,0.9999968235448382,23991.46149317152,11078,100,5070,building_footprint_area,49,UT
74,G35000100,Northwest New Mexico--Navajo Nation PUMA,26068.569947826676,0.12022506857014231,0.12022506857014231,216831.40012199385,6729,100,5070,building_footprint_area,35,NM
34,G04000500,Yavapai County PUMA,231845.4254444203,0.6100383718858287,0.6100383718858287,380050.5609634195,42355,100,5070,building_footprint_area,04,AZ
32,G35000100,Northwest New Mexico--Navajo Nation PUMA,98228.56351719936,0.36533771762357264,0.36533771762357264,268870.578587261,18870,100,5070,building_footprint_area,35,NM
35,G04000800,"Gila, Graham, Greenlee & Pinal (East) Counties PUMA",61826.56915438268,0.012656417867226271,0.012656417867226271,4884997.461602644,12121,100,5070,building_footprint_area,04,AZ
35,G04000134,Maricopa County (West) & Gila River Indian Community (Northwest) PUMA,164928.8204113394,0.03376231445517076,0.03376231445517076,4884997.461602644,20251,100,5070,building_footprint_area,04,AZ
34,G04000134,Maricopa County (West) & Gila River Indian Community (Northwest) PUMA,0.4186554253101349,1.1015782327721158e-6,1.1015782327721158e-6,380050.5609634195,1,100,5070,building_footprint_area,04,AZ
35,G04000129,Phoenix (Far North) & Peoria (Northwest) Cities PUMA,139315.5751820011,0.02851906808080412,0.02851906808080412,4884997.461602644,10501,100,5070,building_footprint_area,04,AZ
35,G04000111,Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA,111557.11990498751,0.02283667919622387,0.02283667919622387,4884997.461602644,14007,100,5070,building_footprint_area,04,AZ
35,G04000112,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA",128403.6791728111,0.026285311339892713,0.026285311339892713,4884997.461602644,17993,100,5070,building_footprint_area,04,AZ
35,G04000128,Phoenix City (North) PUMA,109943.07564071007,0.02250627078210201,0.02250627078210201,4884997.461602644,5345,100,5070,building_footprint_area,04,AZ
35,G04000130,Maricopa County--El Mirage City & Sun City PUMA,126557.21185333468,0.025907323974701607,0.025907323974701607,4884997.461602644,8117,100,5070,building_footprint_area,04,AZ
35,G04000131,Maricopa County--Surprise City (Central) PUMA,123502.97717376053,0.0252820964892052,0.0252820964892052,4884997.461602644,6093,100,5070,building_footprint_area,04,AZ
35,G04000127,Maricopa County--Peoria City (South & Central) PUMA,120520.04019628477,0.02467146424201932,0.02467146424201932,4884997.461602644,5688,100,5070,building_footprint_area,04,AZ
35,G04000126,Maricopa County--Glendale City (North) PUMA,130132.38645498827,0.02663919223661073,0.02663919223661073,4884997.461602644,6010,100,5070,building_footprint_area,04,AZ
35,G04000115,Phoenix City (Northwest Central) PUMA,109514.47990288492,0.022418533635625675,0.022418533635625675,4884997.461602644,4094,100,5070,building_footprint_area,04,AZ
35,G04000114,Phoenix City (Northeast Central) PUMA,111340.8173284512,0.022792400242501478,0.022792400242501478,4884997.461602644,4756,100,5070,building_footprint_area,04,AZ
35,G04000113,Phoenix City (Northeast) PUMA,104556.13773252256,0.021403519357862746,0.021403519357862746,4884997.461602644,6334,100,5070,building_footprint_area,04,AZ
35,G04000125,Phoenix City (West) PUMA,114454.32130373921,0.023429760650518258,0.023429760650518258,4884997.461602644,3732,100,5070,building_footprint_area,04,AZ
35,G04000132,"Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA",146969.95558511838,0.030085984023603005,0.030085984023603005,4884997.461602644,10236,100,5070,building_footprint_area,04,AZ
35,G04000110,Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA,128188.48024293734,0.02624125831190953,0.02624125831190953,4884997.461602644,9959,100,5070,building_footprint_area,04,AZ
35,G04000124,Maricopa County--Glendale City (South) PUMA,114367.90842745942,0.0234120712091298,0.0234120712091298,4884997.461602644,3843,100,5070,building_footprint_area,04,AZ
35,G04000116,Phoenix City (Uptown) PUMA,110707.46712969244,0.022662748138536824,0.022662748138536824,4884997.461602644,4137,100,5070,building_footprint_area,04,AZ
35,G04000133,Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities PUMA,121797.8906189464,0.024933050953723033,0.024933050953723033,4884997.461602644,4882,100,5070,building_footprint_area,04,AZ
35,G04000123,Phoenix City--Maryvale (West) PUMA,121171.67236924917,0.02480485881961867,0.02480485881961867,4884997.461602644,3041,100,5070,building_footprint_area,04,AZ
35,G04000122,Phoenix City--Maryvale (East) PUMA,112186.72473950777,0.022965564592678855,0.022965564592678855,4884997.461602644,2838,100,5070,building_footprint_area,04,AZ
35,G04000117,Phoenix City (East) PUMA,105152.52167600393,0.0215256041589643,0.0215256041589643,4884997.461602644,4914,100,5070,building_footprint_area,04,AZ
35,G04000118,Phoenix City--Downtown & Sky Harbor International Airport PUMA,118150.34103800147,0.024186366925816032,0.024186366925816032,4884997.461602644,4330,100,5070,building_footprint_area,04,AZ
35,G04000121,Phoenix (Southwest) & Tolleson Cities PUMA,151199.70870799967,0.030951850005341636,0.030951850005341636,4884997.461602644,6370,100,5070,building_footprint_area,04,AZ
35,G04000102,Maricopa County--Mesa City (North Central) PUMA,143922.78734877316,0.029462203098372896,0.029462203098372896,4884997.461602644,7491,100,5070,building_footprint_area,04,AZ
35,G04000119,Phoenix City (South) PUMA,117109.67059991881,0.023973332948569865,0.023973332948569865,4884997.461602644,4881,100,5070,building_footprint_area,04,AZ
35,G04000109,Maricopa County--Tempe City (North) PUMA,117241.42247520387,0.024000303663768933,0.024000303663768933,4884997.461602644,3889,100,5070,building_footprint_area,04,AZ
35,G04000101,Maricopa County--Mesa City (East) PUMA,185692.7498256804,0.038012865162218384,0.038012865162218384,4884997.461602644,11086,100,5070,building_footprint_area,04,AZ
35,G04000803,Pinal County (North)--Apache Junction City PUMA,147177.24765767588,0.030128418451499203,0.030128418451499203,4884997.461602644,11951,100,5070,building_footprint_area,04,AZ
35,G04000103,Maricopa County--Mesa City (West) PUMA,114745.06468195468,0.02348927826142815,0.02348927826142815,4884997.461602644,3762,100,5070,building_footprint_area,04,AZ
36,G04000800,"Gila, Graham, Greenlee & Pinal (East) Counties PUMA",47641.82752845122,0.4416364091779509,0.4416364091779509,107875.67903907725,8663,100,5070,building_footprint_area,04,AZ
35,G04000104,Maricopa County--Mesa City (South Central) PUMA,106589.52844687551,0.021819771511591774,0.021819771511591774,4884997.461602644,4525,100,5070,building_footprint_area,04,AZ
35,G04000120,Phoenix City--Ahwatukee & South Mountain PUMA,108445.96688727848,0.022199800048964633,0.022199800048964633,4884997.461602644,5456,100,5070,building_footprint_area,04,AZ
35,G04000108,Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA,107951.60595905641,0.02209860021577989,0.02209860021577989,4884997.461602644,4956,100,5070,building_footprint_area,04,AZ
38,G04000700,Yuma County--Yuma City PUMA,199556.92317643634,0.5315073656261,0.5315073656261,375454.6711527961,13409,100,5070,building_footprint_area,04,AZ
35,G04000105,Maricopa County--Gilbert Town (North) PUMA,152985.1650734106,0.03131734791592298,0.03131734791592298,4884997.461602644,7512,100,5070,building_footprint_area,04,AZ
35,G04000106,Maricopa County--Chandler City (Northeast) PUMA,122086.95249192417,0.02499222434639107,0.02499222434639107,4884997.461602644,4905,100,5070,building_footprint_area,04,AZ
35,G04000100,Maricopa County--Gilbert (South) & Queen Creek Towns PUMA,179343.73295411933,0.03671316809554312,0.03671316809554312,4884997.461602644,11148,100,5070,building_footprint_area,04,AZ
35,G04000107,Maricopa County--Chandler City (South) PUMA,128246.29626223445,0.02625309373654415,0.02625309373654415,4884997.461602644,7418,100,5070,building_footprint_area,04,AZ
35,G04000807,"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA",143397.87429206073,0.02935474898793817,0.02935474898793817,4884997.461602644,13763,100,5070,building_footprint_area,04,AZ
35,G04000805,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA",123615.51469936687,0.025305133865681017,0.025305133865681017,4884997.461602644,13929,100,5070,building_footprint_area,04,AZ
33,G04000201,Pima County (West) PUMA,104145.2855867371,0.08613483420175187,0.08613483420175187,1209096.024296044,14862,100,5070,building_footprint_area,04,AZ
33,G04000202,Tucson (West) & Marana Cities PUMA,129814.43558589928,0.10736486844498512,0.10736486844498512,1209096.024296044,14659,100,5070,building_footprint_area,04,AZ
33,G04000805,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA",5.174577213823795,4.279707409373479e-6,4.279707409373479e-6,1209096.024296044,2,100,5070,building_footprint_area,04,AZ
33,G04000203,Pima County (North Central)--Oro Valley Town PUMA,119917.97624554113,0.09917986151295088,0.09917986151295088,1209096.024296044,11209,100,5070,building_footprint_area,04,AZ
36,G35000900,Southwest New Mexico PUMA,60233.85151062603,0.5583635908220491,0.5583635908220491,107875.67903907725,17705,100,5070,building_footprint_area,35,NM
33,G04000204,Pima County (Northeast) PUMA,109542.64077639394,0.09059879329284165,0.09059879329284165,1209096.024296044,15997,100,5070,building_footprint_area,04,AZ
33,G04000207,Tucson City (Northwest) PUMA,102568.8456080514,0.08483101717894467,0.08483101717894467,1209096.024296044,4256,100,5070,building_footprint_area,04,AZ
33,G04000900,Cochise & Santa Cruz Counties--Sierra Vista City PUMA,169932.81213216763,0.1405453402521155,0.1405453402521155,1209096.024296044,33063,100,5070,building_footprint_area,04,AZ
33,G04000206,Tucson City (Northeast) PUMA,103317.29884809256,0.08545003603683639,0.08545003603683639,1209096.024296044,5193,100,5070,building_footprint_area,04,AZ
33,G04000209,Tucson City (Southeast) PUMA,119358.6151498314,0.09871723399249782,0.09871723399249782,1209096.024296044,5843,100,5070,building_footprint_area,04,AZ
33,G04000208,Tucson City (South) PUMA,102815.81986058783,0.08503528073417406,0.08503528073417406,1209096.024296044,4242,100,5070,building_footprint_area,04,AZ
33,G04000205,Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town PUMA,147662.15743954387,0.12212607970943852,0.12212607970943852,1209096.024296044,14447,100,5070,building_footprint_area,04,AZ
63,G06001500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA",27602.6104171481,0.5423618798430812,0.5423618798430812,50893.34527923353,4381,100,5070,building_footprint_area,06,CA
69,G06001500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA",52133.67424693564,0.43019741558024704,0.43019741558024704,121185.46592526161,19089,100,5070,building_footprint_area,06,CA
69,G41000300,"Klamath, Malheur, Lake & Harney Counties PUMA",69046.9231482537,0.5697624102121027,0.5697624102121027,121185.46592526161,15466,100,5070,building_footprint_area,41,OR
65,G06002300,Humboldt County PUMA,135261.59115322586,0.9999274239542396,0.9999274239542396,135271.40861716773,20853,100,5070,building_footprint_area,06,CA
458,G06001500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA",4.108822464942932,5.174847371992412e-4,5.174847371992412e-4,7939.987732161768,2,100,5070,building_footprint_area,06,CA
458,G41000300,"Klamath, Malheur, Lake & Harney Counties PUMA",7935.878909696825,0.9994825152628007,0.9994825152628007,7939.987732161768,3280,100,5070,building_footprint_area,41,OR
61,G06001100,"Colusa, Glenn, Tehama & Trinity Counties PUMA",110015.73058623588,0.21910973885897253,0.21910973885897253,502103.3348820987,29317,100,5070,building_footprint_area,06,CA
61,G06008900,Shasta County--Redding City PUMA,181467.19959029835,0.3614140496256802,0.3614140496256802,502103.3348820987,32431,100,5070,building_footprint_area,06,CA
69,G06008900,Shasta County--Redding City PUMA,4.855997085571289,4.007078776728981e-5,4.007078776728981e-5,121185.46592526161,1,100,5070,building_footprint_area,06,CA
68,G06001500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA",52113.08061221987,0.94344138574951,0.94344138574951,55237.22130423505,13418,100,5070,building_footprint_area,06,CA
68,G06008900,Shasta County--Redding City PUMA,1.4711642265319824,2.663356685574602e-5,2.663356685574602e-5,55237.22130423505,1,100,5070,building_footprint_area,06,CA
67,G06003300,Lake & Mendocino Counties PUMA,158512.5387513683,0.9999463382723143,0.9999463382723143,158521.04526453174,36686,100,5070,building_footprint_area,06,CA
