PUMA2020,state_fips,CZ90,afactor,PUMA20_GISJOIN,CZ90_name,pop_overlap,share_of_PUMA20,PUMA20_total_pop,cells,grid_res_m,crs_epsg,method,PUMA20_name,state,PUMA200_GEOID
03301,12,10900,0.9996978934288492,G12003301,"Pensacola city, FL",101832.83317241725,0.9996978934288492,101863.60683740396,16433,100,5070,building_footprint_area,Escambia County (North) PUMA,FL,1203301
03301,12,11002,3.021065711509318e-4,G12003301,"Atmore city, AL",30.77366498671472,3.021065711509318e-4,101863.60683740396,19,100,5070,building_footprint_area,Escambia County (North) PUMA,FL,1203301
02801,01,2700,2.850822899258408e-4,G01002801,"Biloxi city, MS",39.45112520456314,2.850822899258408e-4,138385.04389320593,17,100,5070,building_footprint_area,Mobile County (Outer)--Prichard & Saraland Cities PUMA,AL,0102801
02803,01,11001,0.9996831707271236,G01002803,"Mobile city, AL",145495.99178791535,0.9996831707271236,145542.10378683102,12475,100,5070,building_footprint_area,Mobile City (East) PUMA,AL,0102803
01900,28,11001,5.2475841940011377e-5,G28001900,"Mobile city, AL",7.569610834121704,5.2475841940011377e-5,144249.4403953543,3,100,5070,building_footprint_area,"South Region--George, Hancock, Pearl River & Stone Counties PUMA",MS,2801900
02802,01,11001,0.9992537905246832,G01002802,"Mobile city, AL",129386.49220586242,0.9992537905246832,129483.11373222292,13471,100,5070,building_footprint_area,Mobile City (West) & Tillmans Corner CDP PUMA,AL,0102802
02100,28,11001,9.424710327600706e-6,G28002100,"Mobile city, AL",1.3448971509933472,9.424710327600706e-6,142699.04371010244,2,100,5070,building_footprint_area,South Region--Jackson County PUMA,MS,2802100
02100,28,2700,0.999072049929805,G28002100,"Biloxi city, MS",142566.6261224749,0.999072049929805,142699.04371010244,24230,100,5070,building_footprint_area,South Region--Jackson County PUMA,MS,2802100
02702,01,11001,0.9989953780534692,G01002702,"Mobile city, AL",110275.20329998434,0.9989953780534692,110386.09959823266,22367,100,5070,building_footprint_area,"Baldwin County (South)--Foley, Gulf Shores & Robertsdale Cities PUMA",AL,0102702
02400,29,25800,0.3912018807801584,G29002400,"Blytheville city, AR",43528.293493468314,0.3912018807801584,111268.10895351926,9215,100,5070,building_footprint_area,"Dunklin, Stoddard, New Madrid, Pemiscot, Mississippi & Bollinger Counties PUMA",MO,2902400
00500,05,25900,0.8457449625758144,G05000500,"Jonesboro city, AR",94192.87094680732,0.8457449625758144,111372.66565553284,29779,100,5070,building_footprint_area,Northeast Arkansas PUMA,AR,0500500
00500,05,25702,4.255088820175559e-5,G05000500,"Poplar Bluff city, MO",4.739005845040083,4.255088820175559e-5,111372.66565553284,6,100,5070,building_footprint_area,Northeast Arkansas PUMA,AR,0500500
02500,29,25702,0.5824834021862046,G29002500,"Poplar Bluff city, MO",68600.38570267893,0.5824834021862046,117772.25830848516,28507,100,5070,building_footprint_area,"Butler, Ripley, Wayne, Madison, Iron, Reynolds, Dent, Shannon & Carter Counties PUMA",MO,2902500
00500,05,25102,2.236604352820767e-4,G05000500,"West Plains city, MO",24.90965887904167,2.236604352820767e-4,111372.66565553284,19,100,5070,building_footprint_area,Northeast Arkansas PUMA,AR,0500500
00500,05,25105,0.15398882610070178,G05000500,"Batesville city, AR",17150.14604400145,0.15398882610070178,111372.66565553284,8366,100,5070,building_footprint_area,Northeast Arkansas PUMA,AR,0500500
02600,29,25102,0.6570519505783456,G29002600,"West Plains city, MO",72412.07490615267,0.6570519505783456,110207.53357845543,32732,100,5070,building_footprint_area,"Howell, Texas, Wright, Douglas, Oregon & Ozark Counties PUMA",MO,2902600
00400,05,25102,0.10377858054670204,G05000400,"West Plains city, MO",11985.87943923846,0.10377858054670204,115494.7328831947,7063,100,5070,building_footprint_area,"Independence, Cleburne & Van Buren Counties PUMA",AR,0500400
00300,05,25101,0.3750192864029464,G05000300,"Mountain Home city, AR",58022.86562474887,0.3750192864029464,154719.68436952634,21824,100,5070,building_footprint_area,"Baxter, Boone & Carroll Counties PUMA",AR,0500300
02600,29,25101,0.07604393600156466,G29002600,"Mountain Home city, AR",8380.614630330354,0.07604393600156466,110207.53357845543,5818,100,5070,building_footprint_area,"Howell, Texas, Wright, Douglas, Oregon & Ozark Counties PUMA",MO,2902600
00300,05,25103,0.5179731818180751,G05000300,"Harrison city, AR",80140.64720277186,0.5179731818180751,154719.68436952634,34747,100,5070,building_footprint_area,"Baxter, Boone & Carroll Counties PUMA",AR,0500300
00300,05,29800,4.783653782776274e-4,G05000300,"Monett city, MO",74.01254034042358,4.783653782776274e-4,154719.68436952634,33,100,5070,building_footprint_area,"Baxter, Boone & Carroll Counties PUMA",AR,0500300
02800,29,29800,0.8394276530140777,G29002800,"Monett city, MO",120880.81743645808,0.8394276530140777,144003.85429574456,38912,100,5070,building_footprint_area,"Taney, Barry, Stone & McDonald Counties PUMA",MO,2902800
00101,05,29800,1.7065632848812034e-5,G05000101,"Monett city, MO",2.9122049808502197,1.7065632848812034e-5,170647.34760498162,3,100,5070,building_footprint_area,Benton County (Outer) PUMA,AR,0500101
00101,05,30300,0.9998490033601264,G05000101,"Fayetteville city, AR",170621.58042888995,0.9998490033601264,170647.34760498162,35378,100,5070,building_footprint_area,Benton County (Outer) PUMA,AR,0500101
02800,29,30300,0.1603627729564906,G29002800,"Fayetteville city, AR",23092.85739128804,0.1603627729564906,144003.85429574456,9334,100,5070,building_footprint_area,"Taney, Barry, Stone & McDonald Counties PUMA",MO,2902800
20500,40,30300,0.32507032276756953,G40020500,"Fayetteville city, AR",39936.47866346035,0.32507032276756953,122854.88974647364,15176,100,5070,building_footprint_area,"Northeast Oklahoma Counties--Miami, Pryor Creek, Grove & Vinita Cities PUMA",OK,4020500
00102,05,30300,1,G05000102,"Fayetteville city, AR",113230.73922993056,1,113230.73922993056,9090,100,5070,building_footprint_area,Benton County (Central)--Bentonville & Rogers Cities PUMA,AR,0500102
00300,05,25102,6.672644956624251e-6,G05000300,"West Plains city, MO",1.032389521598816,6.672644956624251e-6,154719.68436952634,1,100,5070,building_footprint_area,"Baxter, Boone & Carroll Counties PUMA",AR,0500300
00300,05,30300,0.10647640787489523,G05000300,"Fayetteville city, AR",16473.99621920474,0.10647640787489523,154719.68436952634,9856,100,5070,building_footprint_area,"Baxter, Boone & Carroll Counties PUMA",AR,0500300
00101,05,25103,1.339310070246505e-4,G05000101,"Harrison city, AR",22.85497111082077,1.339310070246505e-4,170647.34760498162,36,100,5070,building_footprint_area,Benton County (Outer) PUMA,AR,0500101
00400,05,25105,0.4428166433585411,G05000400,"Batesville city, AR",51142.9899409276,0.4428166433585411,115494.7328831947,19078,100,5070,building_footprint_area,"Independence, Cleburne & Van Buren Counties PUMA",AR,0500400
00201,05,30300,0.9999968433634964,G05000201,"Fayetteville city, AR",139882.0793217467,0.9999968433634964,139882.52088001836,25950,100,5070,building_footprint_area,Washington County (Outer)--Springdale City PUMA,AR,0500201
00400,05,25101,2.178549050797624e-5,G05000400,"Mountain Home city, AR",2.5161094069480896,2.178549050797624e-5,115494.7328831947,2,100,5070,building_footprint_area,"Independence, Cleburne & Van Buren Counties PUMA",AR,0500400
00400,05,25104,0.4530686328386029,G05000400,"Heber Springs city, AR",52327.04072744865,0.4530686328386029,115494.7328831947,25854,100,5070,building_footprint_area,"Independence, Cleburne & Van Buren Counties PUMA",AR,0500400
00202,05,30300,1,G05000202,"Fayetteville city, AR",105577.31420022994,1,105577.31420022994,10869,100,5070,building_footprint_area,Washington County (Central)--Fayetteville City PUMA,AR,0500202
00600,05,25800,0.26324495564731654,G05000600,"Blytheville city, AR",40131.03725360823,0.26324495564731654,152447.50713238335,6452,100,5070,building_footprint_area,East Arkansas PUMA,AR,0500600
00700,05,25900,0.999889999718308,G05000700,"Jonesboro city, AR",133565.93938445754,0.999889999718308,133580.63329174824,20969,100,5070,building_footprint_area,Craighead & Poinsett Counties PUMA,AR,0500700
00700,05,25800,7.75757364462188e-5,G05000700,"Blytheville city, AR",10.362616002559662,7.75757364462188e-5,133580.63329174824,5,100,5070,building_footprint_area,Craighead & Poinsett Counties PUMA,AR,0500700
20600,40,30200,0.6277301909586221,G40020600,"Muskogee city, OK",65994.30927604716,0.6277301909586221,105131.64768332336,23479,100,5070,building_footprint_area,"East Oklahoma Counties--Tahleqhah, Ft. Gibson, Sallisaw & Stilwell Cities PUMA",OK,4020600
00800,05,4302,0.8687188507640556,G05000800,"Searcy city, AR",99453.26867536455,0.8687188507640556,114482.68745163456,27736,100,5070,building_footprint_area,"White, Lonoke & Woodruff Counties PUMA",AR,0500800
00400,05,25900,1.0381685915558392e-5,G05000400,"Jonesboro city, AR",1.1990300416946411,1.0381685915558392e-5,115494.7328831947,1,100,5070,building_footprint_area,"Independence, Cleburne & Van Buren Counties PUMA",AR,0500400
00400,05,25103,1.2665675185596554e-4,G05000400,"Harrison city, AR",14.628187723457811,1.2665675185596554e-4,115494.7328831947,11,100,5070,building_footprint_area,"Independence, Cleburne & Van Buren Counties PUMA",AR,0500400
20600,40,30300,3.4586133526964515e-4,G40020600,"Fayetteville city, AR",36.36097204685211,3.4586133526964515e-4,105131.64768332336,11,100,5070,building_footprint_area,"East Oklahoma Counties--Tahleqhah, Ft. Gibson, Sallisaw & Stilwell Cities PUMA",OK,4020600
00300,05,25104,1.7398492038059563e-5,G05000300,"Heber Springs city, AR",2.6918891966342926,1.7398492038059563e-5,154719.68436952634,3,100,5070,building_footprint_area,"Baxter, Boone & Carroll Counties PUMA",AR,0500300
00700,05,4302,3.2424545245848864e-5,G05000700,"Searcy city, AR",4.331291288137436,3.2424545245848864e-5,133580.63329174824,5,100,5070,building_footprint_area,Craighead & Poinsett Counties PUMA,AR,0500700
00600,05,25900,1.016839212748539e-4,G05000600,"Jonesboro city, AR",15.501460313796995,1.016839212748539e-4,152447.50713238335,4,100,5070,building_footprint_area,East Arkansas PUMA,AR,0500600
00300,05,30000,2.8687388810962615e-5,G05000300,"Russellville city, AR",4.438503742218018,2.8687388810962615e-5,154719.68436952634,2,100,5070,building_footprint_area,"Baxter, Boone & Carroll Counties PUMA",AR,0500300
01100,05,30000,0.08293540893548168,G05001100,"Russellville city, AR",16947.373400326353,0.08293540893548168,204344.2435246241,7496,100,5070,building_footprint_area,"Sebastian, Crawford & Franklin Counties PUMA",AR,0501100
01000,05,30000,0.8406465562933199,G05001000,"Russellville city, AR",108535.555730792,0.8406465562933199,129109.6179699588,32752,100,5070,building_footprint_area,"Pope, Johnson & Conway Counties PUMA",AR,0501000
01100,05,30300,2.6268563515470967e-5,G05001100,"Fayetteville city, AR",5.367829740047455,2.6268563515470967e-5,204344.2435246241,3,100,5070,building_footprint_area,"Sebastian, Crawford & Franklin Counties PUMA",AR,0501100
01100,05,30100,0.9170383225010028,G05001100,"Fort Smith city, AR",187391.5022945577,0.9170383225010028,204344.2435246241,34097,100,5070,building_footprint_area,"Sebastian, Crawford & Franklin Counties PUMA",AR,0501100
00400,05,30000,8.104280040079915e-6,G05000400,"Russellville city, AR",0.9360016584396362,8.104280040079915e-6,115494.7328831947,1,100,5070,building_footprint_area,"Independence, Cleburne & Van Buren Counties PUMA",AR,0500400
00400,05,4302,1.4159524927209854e-4,G05000400,"Searcy city, AR",16.353505492210388,1.4159524927209854e-4,115494.7328831947,6,100,5070,building_footprint_area,"Independence, Cleburne & Van Buren Counties PUMA",AR,0500400
00800,05,25105,1.8861997589391904e-4,G05000800,"Batesville city, AR",21.593721747398376,1.8861997589391904e-4,114482.68745163456,13,100,5070,building_footprint_area,"White, Lonoke & Woodruff Counties PUMA",AR,0500800
00600,05,5300,0.7366231786285705,G05000600,"West Memphis city, AR",112296.3672778579,0.7366231786285705,152447.50713238335,21748,100,5070,building_footprint_area,East Arkansas PUMA,AR,0500600
00800,05,25104,6.069426468126682e-5,G05000800,"Heber Springs city, AR",6.948442533612251,6.069426468126682e-5,114482.68745163456,7,100,5070,building_footprint_area,"White, Lonoke & Woodruff Counties PUMA",AR,0500800
01000,05,4200,0.15932864977044436,G05001000,"Little Rock city, AR",20570.86110353144,0.15932864977044436,129109.6179699588,8771,100,5070,building_footprint_area,"Pope, Johnson & Conway Counties PUMA",AR,0501000
01200,05,30000,0.1584028925168266,G05001200,"Russellville city, AR",21022.74360199645,0.1584028925168266,132716.91739949305,9799,100,5070,building_footprint_area,West Arkansas PUMA,AR,0501200
00400,05,4200,2.7619798562281857e-5,G05000400,"Little Rock city, AR",3.189941257238388,2.7619798562281857e-5,115494.7328831947,4,100,5070,building_footprint_area,"Independence, Cleburne & Van Buren Counties PUMA",AR,0500400
00900,05,4200,0.9999359261150926,G05000900,"Little Rock city, AR",196079.48602036663,0.9999359261150926,196092.0503998352,39611,100,5070,building_footprint_area,Faulkner & Lonoke Counties PUMA,AR,0500900
00900,05,25104,1.2156281834033657e-6,G05000900,"Heber Springs city, AR",0.23837502300739288,1.2156281834033657e-6,196092.0503998352,1,100,5070,building_footprint_area,Faulkner & Lonoke Counties PUMA,AR,0500900
22100,40,30100,0.5546143067723831,G40022100,"Fort Smith city, AR",68644.40348851355,0.5546143067723831,123769.62269147811,29176,100,5070,building_footprint_area,"Southeast Oklahoma Counties--Poteau, Idabel, Broken Bow, Wilburton & Hugo Cities PUMA",OK,4022100
01200,05,30100,0.0733719241004332,G05001200,"Fort Smith city, AR",9737.695590279063,0.0733719241004332,132716.91739949305,5533,100,5070,building_footprint_area,West Arkansas PUMA,AR,0501200
00800,05,4301,0.1309163748831991,G05000800,"Stuttgart city, AR",14987.658428054305,0.1309163748831991,114482.68745163456,5991,100,5070,building_footprint_area,"White, Lonoke & Woodruff Counties PUMA",AR,0500800
01400,05,4200,0.999900084309884,G05001400,"Little Rock city, AR",149924.25555034913,0.999900084309884,149939.23683267273,33970,100,5070,building_footprint_area,"Saline, Grant & Perry Counties PUMA",AR,0501400
01501,05,4200,1,G05001501,"Little Rock city, AR",200281.00199542497,1,200281.00199542497,27318,100,5070,building_footprint_area,"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities PUMA",AR,0501501
01400,05,30000,2.287399514199259e-6,G05001400,"Russellville city, AR",0.34297093749046326,2.287399514199259e-6,149939.23683267273,1,100,5070,building_footprint_area,"Saline, Grant & Perry Counties PUMA",AR,0501400
00600,05,4301,3.0181802838058547e-5,G05000600,"Stuttgart city, AR",4.601140603423119,3.0181802838058547e-5,152447.50713238335,6,100,5070,building_footprint_area,East Arkansas PUMA,AR,0500600
00900,05,4301,5.572082515116556e-5,G05000900,"Stuttgart city, AR",10.926410853862762,5.572082515116556e-5,196092.0503998352,3,100,5070,building_footprint_area,Faulkner & Lonoke Counties PUMA,AR,0500900
01502,05,4200,1,G05001502,"Little Rock city, AR",197397.88070348,1,197397.88070348,14450,100,5070,building_footprint_area,Pulaski County (Central)--Little Rock City PUMA,AR,0501502
01000,05,30100,2.479393623580248e-5,G05001000,"Fort Smith city, AR",3.201135635375977,2.479393623580248e-5,129109.6179699588,1,100,5070,building_footprint_area,"Pope, Johnson & Conway Counties PUMA",AR,0501000
00800,05,4200,8.734944980922217e-5,G05000800,"Little Rock city, AR",9.99999976158142,8.734944980922217e-5,114482.68745163456,2,100,5070,building_footprint_area,"White, Lonoke & Woodruff Counties PUMA",AR,0500800
00800,05,5300,2.811066236077601e-5,G05000800,"West Memphis city, AR",3.218184173107147,2.811066236077601e-5,114482.68745163456,3,100,5070,building_footprint_area,"White, Lonoke & Woodruff Counties PUMA",AR,0500800
01300,05,34001,0.9999084551364816,G05001300,"Hot Springs city, AR",172025.46029237774,0.9999084551364816,172041.20978144673,46908,100,5070,building_footprint_area,West Central Arkansas PUMA,AR,0501300
01400,05,34001,5.951424082367164e-5,G05001400,"Hot Springs city, AR",8.923519849777222,5.951424082367164e-5,149939.23683267273,4,100,5070,building_footprint_area,"Saline, Grant & Perry Counties PUMA",AR,0501400
01200,05,34002,0.2624593179164846,G05001200,"Idabel city, OK",34832.79161664937,0.2624593179164846,132716.91739949305,16386,100,5070,building_footprint_area,West Arkansas PUMA,AR,0501200
01300,05,4200,8.383141429746706e-5,G05001300,"Little Rock city, AR",14.422457933425903,8.383141429746706e-5,172041.20978144673,6,100,5070,building_footprint_area,West Central Arkansas PUMA,AR,0501300
01600,05,4301,0.09898989566352612,G05001600,"Stuttgart city, AR",17031.067655255087,0.09898989566352612,172048.54638037935,5092,100,5070,building_footprint_area,Southeast Arkansas PUMA,AR,0501600
00900,05,4102,7.137431572755076e-6,G05000900,"Pine Bluff city, AR",1.3995935916900637,7.137431572755076e-6,196092.0503998352,1,100,5070,building_footprint_area,Faulkner & Lonoke Counties PUMA,AR,0500900
