state,CZ20,CZ90,CZ90_name,pop_overlap,share_of_CZ20,CZ20_total_pop,cells,grid_res_m,crs_epsg,method
AL,2,2700,"Biloxi city, MS",31.290880501270294,4.549769358641621e-5,687746.5215206535,11,100,5070,building_footprint_area
AR,56,25800,"Blytheville city, AR",40151.989046921255,0.47979936768808873,83684.95615238813,6458,100,5070,building_footprint_area
AR,46,25900,"Jonesboro city, AR",227756.7129873134,0.9998993308150335,227779.64337836427,50743,100,5070,building_footprint_area
AR,46,25702,"Poplar Bluff city, MO",2.925305124372244,1.2842697797682587e-5,227779.64337836427,3,100,5070,building_footprint_area
AR,313,25702,"Poplar Bluff city, MO",3.595403477549553,5.240241831486991e-5,68611.40369411744,4,100,5070,building_footprint_area
AR,319,25102,"West Plains city, MO",20.12061321735382,1.8497195708047976e-4,108776.56016041129,11,100,5070,building_footprint_area
AR,52,25105,"Batesville city, AR",68285.47552372678,0.7381081762941645,92514.18385116546,27441,100,5070,building_footprint_area
AR,319,25105,"Batesville city, AR",0.4768330752849579,4.38360134372496e-6,108776.56016041129,1,100,5070,building_footprint_area
AR,52,25102,"West Plains city, MO",11996.469509143382,0.12967167854437334,92514.18385116546,7072,100,5070,building_footprint_area
AR,41,25101,"Mountain Home city, AR",58014.99975068192,0.8735883905013807,66409.99397597904,21816,100,5070,building_footprint_area
AR,43,25103,"Harrison city, AR",72429.82678229338,0.9994200858731911,72471.85423435993,29865,100,5070,building_footprint_area
AR,310,29800,"Monett city, MO",57.938834860920906,8.947840419674331e-5,647517.5253855239,26,100,5070,building_footprint_area
AR,43,29800,"Monett city, MO",20.46605134010315,2.8239999592006996e-4,72471.85423435993,8,100,5070,building_footprint_area
AR,42,30300,"Fayetteville city, AR",545770.2494064346,0.9593404209662564,568901.546811433,91115,100,5070,building_footprint_area
AR,439,30300,"Fayetteville city, AR",15.105568535625935,1.2296665254971542e-4,122842.80512164673,11,100,5070,building_footprint_area
AR,41,25102,"West Plains city, MO",1.032389521598816,1.5545695155043054e-5,66409.99397597904,1,100,5070,building_footprint_area
AR,43,25101,"Mountain Home city, AR",9.361740499734879,1.2917760416976257e-4,72471.85423435993,9,100,5070,building_footprint_area
AR,43,30300,"Fayetteville city, AR",9.392079204320908,1.2959623157907267e-4,72471.85423435993,9,100,5070,building_footprint_area
AR,42,25103,"Harrison city, AR",24.91553407907486,4.379586277928211e-5,568901.546811433,36,100,5070,building_footprint_area
AR,52,25900,"Jonesboro city, AR",2.6706880927085876,2.8867877135522536e-5,92514.18385116546,3,100,5070,building_footprint_area
AR,46,25105,"Batesville city, AR",3.8323864787817,1.682497356629772e-5,227779.64337836427,3,100,5070,building_footprint_area
AR,52,25101,"Mountain Home city, AR",2.7108399122953415,2.9301884310588243e-5,92514.18385116546,3,100,5070,building_footprint_area
AR,52,25104,"Heber Springs city, AR",12204.878126360476,0.13192439924666452,92514.18385116546,6098,100,5070,building_footprint_area
AR,47,25103,"Harrison city, AR",7706.371364098974,0.16104678430843433,47851.755607487634,4883,100,5070,building_footprint_area
AR,41,25103,"Harrison city, AR",13.480802655220032,2.0299358346721326e-4,66409.99397597904,7,100,5070,building_footprint_area
AR,46,25800,"Blytheville city, AR",4.265507638454437,1.8726465522509453e-5,227779.64337836427,3,100,5070,building_footprint_area
AR,433,30300,"Fayetteville city, AR",0.8971994817256927,5.957613390448464e-6,150597.13058321754,4,100,5070,building_footprint_area
AR,433,30200,"Muskogee city, OK",4.984107002615929,3.3095630596107484e-5,150597.13058321754,5,100,5070,building_footprint_area
AR,53,4302,"Searcy city, AR",99451.76480521634,0.99973209646604,99478.41542426124,27734,100,5070,building_footprint_area
AR,52,25103,"Harrison city, AR",2.7763710021972656,3.001021991032016e-5,92514.18385116546,1,100,5070,building_footprint_area
AR,47,25104,"Heber Springs city, AR",40124.72779267002,0.8385215397696187,47851.755607487634,19758,100,5070,building_footprint_area
AR,46,4302,"Searcy city, AR",2.9985141307115555,1.3164100558936823e-5,227779.64337836427,5,100,5070,building_footprint_area
AR,56,25900,"Jonesboro city, AR",10.419373989105225,1.2450713327891115e-4,83684.95615238813,2,100,5070,building_footprint_area
AR,54,30000,"Russellville city, AR",108538.16812899918,0.9999705076906892,108541.36926463456,32751,100,5070,building_footprint_area
AR,50,30000,"Russellville city, AR",37969.67054907931,0.13849251318760472,274164.06616612436,17294,100,5070,building_footprint_area
AR,50,30300,"Fayetteville city, AR",5.367829740047455,1.9578896005995634e-5,274164.06616612436,3,100,5070,building_footprint_area
AR,50,30100,"Fort Smith city, AR",197065.98063255247,0.7187885100636937,274164.06616612436,39614,100,5070,building_footprint_area
AR,47,25105,"Batesville city, AR",5.242786884307861,1.095631041693169e-4,47851.755607487634,1,100,5070,building_footprint_area
AR,43,30000,"Russellville city, AR",0.5243291854858398,7.234935424589261e-6,72471.85423435993,1,100,5070,building_footprint_area
AR,47,30000,"Russellville city, AR",0.9360016584396362,1.956044551671945e-5,47851.755607487634,1,100,5070,building_footprint_area
AR,52,4302,"Searcy city, AR",5.065784573554993,5.475684227733881e-5,92514.18385116546,3,100,5070,building_footprint_area
AR,53,25105,"Batesville city, AR",19.70217651128769,1.980547883403723e-4,99478.41542426124,11,100,5070,building_footprint_area
AR,39,5300,"West Memphis city, AR",64508.77676424995,0.668137293297038,96550.18124481622,16178,100,5070,building_footprint_area
AR,51,5300,"West Memphis city, AR",47790.80869778106,0.03559395534213749,1342666.4229475074,5573,100,5070,building_footprint_area
AR,39,25900,"Jonesboro city, AR",2.966252565383911,3.0722392512786395e-5,96550.18124481622,1,100,5070,building_footprint_area
AR,53,25104,"Heber Springs city, AR",6.948442533612251,6.984874561962146e-5,99478.41542426124,7,100,5070,building_footprint_area
AR,47,4302,"Searcy city, AR",11.287720918655396,2.35889379090809e-4,47851.755607487634,3,100,5070,building_footprint_area
AR,49,4200,"Little Rock city, AR",764259.4540726074,0.9999509011137041,764296.9802031347,124123,100,5070,building_footprint_area
AR,49,30000,"Russellville city, AR",2.091200530529022,2.736109895361909e-6,764296.9802031347,4,100,5070,building_footprint_area
AR,47,4200,"Little Rock city, AR",3.189941257238388,6.666299317008214e-5,47851.755607487634,4,100,5070,building_footprint_area
AR,49,25104,"Heber Springs city, AR",0.365072637796402,4.776580926688642e-7,764296.9802031347,2,100,5070,building_footprint_area
AR,443,30100,"Fort Smith city, AR",46.868923688307405,4.182337299500394e-4,112063.94972951175,16,100,5070,building_footprint_area
AR,39,4301,"Stuttgart city, AR",32025.601580933668,0.33169903119838134,96550.18124481622,11091,100,5070,building_footprint_area
AR,39,4302,"Searcy city, AR",2.836647305637598,2.938003087166548e-5,96550.18124481622,2,100,5070,building_footprint_area
AR,49,4301,"Stuttgart city, AR",8.6520538330078125,1.1320277401473274e-5,764296.9802031347,1,100,5070,building_footprint_area
AR,54,30100,"Fort Smith city, AR",3.2011356353759766,2.949230931085172e-5,108541.36926463456,1,100,5070,building_footprint_area
AR,39,4200,"Little Rock city, AR",9.999999761581421,1.0357308119624395e-4,96550.18124481622,2,100,5070,building_footprint_area
AR,45,34001,"Hot Springs city, AR",212880.8544598883,0.9999451214647294,212892.5376905268,63523,100,5070,building_footprint_area
AR,49,34001,"Hot Springs city, AR",17.81843388080597,2.3313495071078508e-5,764296.9802031347,4,100,5070,building_footprint_area
AR,57,30100,"Fort Smith city, AR",0.5014861822128296,5.575935182955078e-6,89937.5917686075,1,100,5070,building_footprint_area
AR,57,34002,"Idabel city, OK",34823.37236227933,0.38719485008975246,89937.5917686075,16378,100,5070,building_footprint_area
AR,45,4200,"Little Rock city, AR",10.356199502944946,4.8645197315461244e-5,212892.5376905268,4,100,5070,building_footprint_area
AR,49,4102,"Pine Bluff city, AR",8.599369645118713,1.1251345835270963e-5,764296.9802031347,4,100,5070,building_footprint_area
AR,40,4102,"Pine Bluff city, AR",136040.27568248112,0.8775562713367423,155021.7121407577,34754,100,5070,building_footprint_area
AR,40,4200,"Little Rock city, AR",15.812029361724854,1.0199880483430434e-4,155021.7121407577,7,100,5070,building_footprint_area
AR,45,34002,"Idabel city, OK",0.641427218914032,3.012915463699571e-6,212892.5376905268,1,100,5070,building_footprint_area
AR,44,4200,"Little Rock city, AR",2.7980098128318787,3.875283497028894e-5,72201.42255339667,2,100,5070,building_footprint_area
AR,44,4103,"El Dorado city, AR",72151.69664914056,0.9993112891339595,72201.42255339667,21159,100,5070,building_footprint_area
AR,55,33500,"Texarkana city, TX",54407.10307545448,0.226020411102321,240717.65381766343,14710,100,5070,building_footprint_area
AR,45,4103,"El Dorado city, AR",0.68560391664505,3.2204224914716572e-6,212892.5376905268,1,100,5070,building_footprint_area
AR,57,33500,"Texarkana city, TX",0.22645972669124603,2.5179652049599495e-6,89937.5917686075,1,100,5070,building_footprint_area
AR,55,34002,"Idabel city, OK",0.3539748415350914,1.4704980541361414e-6,240717.65381766343,3,100,5070,building_footprint_area
AR,44,34001,"Hot Springs city, AR",18.534384965896606,2.567038752205952e-4,72201.42255339667,4,100,5070,building_footprint_area
AR,48,4001,"Magnolia city, AR",28802.471879868768,0.9988171738288769,28836.58054201957,9915,100,5070,building_footprint_area
AR,40,4101,"Crossett city, AR",18949.719686822966,0.12223913299071852,155021.7121407577,5844,100,5070,building_footprint_area
AR,48,34001,"Hot Springs city, AR",6.259460620582104,2.170666737500674e-4,28836.58054201957,5,100,5070,building_footprint_area
AR,44,4102,"Pine Bluff city, AR",5.268442153930664,7.296867523675701e-5,72201.42255339667,1,100,5070,building_footprint_area
AR,44,3901,"Monroe city, LA",1.7527139782905579,2.4275338577911476e-5,72201.42255339667,2,100,5070,building_footprint_area
AR,243,3901,"Monroe city, LA",2.094314157962799,7.175604637571706e-6,291865.8794266479,2,100,5070,building_footprint_area
AR,243,4103,"El Dorado city, AR",17.894054532051086,6.130916901695678e-5,291865.8794266479,6,100,5070,building_footprint_area
AR,244,4001,"Magnolia city, AR",2.829016387462616,5.415679215232903e-6,522375.17678398045,3,100,5070,building_footprint_area
AR,244,33500,"Texarkana city, TX",3.5429673194885254,6.782418991080161e-6,522375.17678398045,1,100,5070,building_footprint_area
AZ,37,37901,"Las Vegas city, NV",210516.51844689273,0.011195133948760871,18804287.595879428,32725,100,5070,building_footprint_area
AZ,364,37901,"Las Vegas city, NV",2.145016670227051,8.796706047869777e-6,243843.16794881318,1,100,5070,building_footprint_area
AZ,34,35401,"Flagstaff city, AZ",372424.2828143907,0.9799335169254945,380050.5609634195,64964,100,5070,building_footprint_area
AZ,34,37901,"Las Vegas city, NV",0.9951128959655762,2.6183697596524727e-6,380050.5609634195,2,100,5070,building_footprint_area
AZ,32,35500,"Gallup city, NM",170587.53099231003,0.9997291564113687,170633.74604843138,48826,100,5070,building_footprint_area
AZ,32,35401,"Flagstaff city, AZ",36.703886806964874,2.1510332895432726e-4,170633.74604843138,15,100,5070,building_footprint_area
AZ,538,35402,"Cortez city, CO",0.5274996161460876,2.1986973002717042e-5,23991.46149317152,1,100,5070,building_footprint_area
AZ,538,35500,"Gallup city, NM",4,1.6672598295599812e-4,23991.46149317152,1,100,5070,building_footprint_area
AZ,74,35500,"Gallup city, NM",4.998927593231201,5.1912657476448875e-5,96294.96612649923,1,100,5070,building_footprint_area
AZ,37,38300,"Los Angeles city, CA",16186.769927104004,8.608020827468626e-4,18804287.595879428,4295,100,5070,building_footprint_area
AZ,35,35001,"Phoenix city, AZ",4884993.605749563,0.9999992106744966,4884997.461602644,296261,100,5070,building_footprint_area
AZ,34,35001,"Phoenix city, AZ",2.1474831998348236,5.650519747664634e-6,380050.5609634195,3,100,5070,building_footprint_area
AZ,32,35001,"Phoenix city, AZ",2.3215874433517456,1.3605675882499842e-5,170633.74604843138,2,100,5070,building_footprint_area
AZ,36,35002,"Safford city, AZ",47641.283447299735,0.9999334719872089,47644.45313808753,8662,100,5070,building_footprint_area
AZ,38,38100,"Yuma city, AZ",199549.4345251607,0.5314874200724793,375454.6711527961,13407,100,5070,building_footprint_area
AZ,35,38100,"Yuma city, AZ",0.14511072635650635,2.970538418844934e-8,4884997.461602644,1,100,5070,building_footprint_area
AZ,36,35001,"Phoenix city, AZ",3.169690787792206,6.652801279102767e-5,47644.45313808753,2,100,5070,building_footprint_area
AZ,33,35100,"Tucson city, AZ",1209008.50233925,0.9999302343974196,1209092.8554308848,123747,100,5070,building_footprint_area
AZ,35,35100,"Tucson city, AZ",3.7107423543930054,7.59620119265242e-7,4884997.461602644,2,100,5070,building_footprint_area
AZ,33,35001,"Phoenix city, AZ",78.10176173597574,6.459533805461334e-5,1209092.8554308848,24,100,5070,building_footprint_area
CA,63,36901,"Brookings city, OR",27469.530006891116,0.5397469915993075,50893.34527923353,4352,100,5070,building_footprint_area
CA,69,36501,"Altamont CDP, OR",52134.50824984396,0.43020429761764284,121185.46592526161,19088,100,5070,building_footprint_area
CA,65,36700,"Eureka city, CA",135255.71347281244,0.9998839729362196,135271.40861716773,20852,100,5070,building_footprint_area
CA,458,36501,"Altamont CDP, OR",1.8314048051834106,2.3065587340457844e-4,7939.987732161768,1,100,5070,building_footprint_area
CA,458,36503,"Lakeview town, OR",0.927879810333252,1.1686161762880008e-4,7939.987732161768,2,100,5070,building_footprint_area
CA,61,36700,"Eureka city, CA",15614.621993342414,0.031098423190136663,502103.3348820987,5939,100,5070,building_footprint_area
CA,61,36600,"Redding city, CA",247026.09561542887,0.49198258297454694,502103.3348820987,49363,100,5070,building_footprint_area
CA,69,36700,"Eureka city, CA",0.12513308227062225,1.0325749982905973e-6,121185.46592526161,1,100,5070,building_footprint_area
CA,69,36600,"Redding city, CA",4.855997085571289,4.007078776728981e-5,121185.46592526161,1,100,5070,building_footprint_area
CA,68,36501,"Altamont CDP, OR",32536.622144414112,0.5890343753030083,55237.22130423505,6900,100,5070,building_footprint_area
CA,68,36600,"Redding city, CA",18.429566502571106,3.3364398257951667e-4,55237.22130423505,7,100,5070,building_footprint_area
CA,67,37700,"Santa Rosa city, CA",158359.67037782527,0.9989819970816041,158521.04526453174,36590,100,5070,building_footprint_area
CA,65,37700,"Santa Rosa city, CA",1.2290861010551453,9.08607453429858e-6,135271.40861716773,2,100,5070,building_footprint_area
CA,61,37700,"Santa Rosa city, CA",0.5929473042488098,1.180926839269137e-6,502103.3348820987,1,100,5070,building_footprint_area
CA,68,37603,"Quincy-East Quincy CDP, CA",22679.952276214026,0.41059183899381174,55237.22130423505,7620,100,5070,building_footprint_area
CA,61,37300,"Chico city, CA",239462.02432602318,0.4769178129084771,502103.3348820987,33031,100,5070,building_footprint_area
CA,62,37300,"Chico city, CA",202471.081435816,0.08074726346232332,2507466.7890174263,23402,100,5070,building_footprint_area
CA,62,37400,"Sacramento city, CA",2304423.1118121077,0.9190243802651189,2507466.7890174263,150756,100,5070,building_footprint_area
CA,58,37700,"Santa Rosa city, CA",487173.83627448836,0.08389045495776772,5807261.821618947,51721,100,5070,building_footprint_area
CA,361,37603,"Quincy-East Quincy CDP, CA",6.372414469718933,1.0028074238210199e-5,635457.4485934675,5,100,5070,building_footprint_area
CA,361,37604,"Reno city, NV",0.1753757894039154,2.759835293332311e-7,635457.4485934675,1,100,5070,building_footprint_area
CA,62,37800,"San Francisco city, CA",570.9329744055867,2.2769313512196587e-4,2507466.7890174263,67,100,5070,building_footprint_area
CA,58,37800,"San Francisco city, CA",5312088.441064802,0.9147320379613777,5807261.821618947,193087,100,5070,building_footprint_area
CA,59,37400,"Sacramento city, CA",191469.7373879836,0.05429112773543249,3526722.41993277,38888,100,5070,building_footprint_area
CA,58,37400,"Sacramento city, CA",6.165644437074661,1.0617128392802176e-6,5807261.821618947,4,100,5070,building_footprint_area
CA,60,37400,"Sacramento city, CA",860986.2754313543,0.4946670593355609,1740536.9110040097,73221,100,5070,building_footprint_area
CA,66,37903,"Mammoth Lakes town, CA",31927.570492842468,0.03407269449743997,937042.7247907065,5922,100,5070,building_footprint_area
